animal_ID,exp. ID,date,water start,water end,ad lib start,ad lib end,,,,,,,,,,
VP06,Viktor,20/05/2019,16:30,17:30,,,,,,,,,,,,
AA07,Athena,20/05/2019,17:55,18:55,,,,,,,,,,,,
AA08,Athena,20/05/2019,17:55,18:55,,,,,,,,,,,,
DO07,Dammy,20/05/2019,17:55,18:55,,,,,,,,,,,,
DO08,Dammy,20/05/2019,17:55,18:55,,,,,,,,,,,,
VP07,Viktor,20/05/2019,17:55,18:55,,,,,,,,,,,,
VP08,Viktor,20/05/2019,17:55,18:55,,,,,,,,,,,,
AA01,Athena,21/05/2019,11:51,12:51,,,,,,,,,,,,
AA02,Athena,21/05/2019,11:51,12:51,,,,,,,,,,,,
DO01,Dammy,21/05/2019,11:51,12:51,,,,,,,,,,,,
DO02,Dammy,21/05/2019,11:51,12:51,,,,,,,,,,,,
SC01,Sharbat,21/05/2019,11:51,12:51,,,,,,,,,,,,
SC02,Sharbat,21/05/2019,11:51,12:51,,,,,,,,,,,,
VP01,Viktor,21/05/2019,11:51,12:51,,,,,,,,,,,,
VP02,Viktor,21/05/2019,11:51,12:51,,,,,,,,,,,,
AA03,Athena,21/05/2019,11:51,12:51,,,,,,,,,,,,
AA04,Athena,21/05/2019,11:51,12:51,,,,,,,,,,,,
DO03,Dammy,21/05/2019,11:51,12:51,,,,,,,,,,,,
DO04,Dammy,21/05/2019,11:51,12:51,,,,,,,,,,,,
SC03,Sharbat,21/05/2019,14:47,15:57,,,,,,,,,,,,
SC04,Sharbat,21/05/2019,14:47,15:57,,,,,,,,,,,,
VP03,Viktor,21/05/2019,14:47,15:57,,,,,,,,,,,,
VP04,Viktor,21/05/2019,14:47,15:57,,,,,,,,,,,,
AA05,Athena,21/05/2019,14:47,15:57,,,,,,,,,,,,
AA06,Athena,21/05/2019,14:47,15:57,,,,,,,,,,,,
DO05,Dammy,21/05/2019,14:47,15:57,,,,,,,,,,,,
DO06,Dammy,21/05/2019,14:47,15:57,,,,,,,,,,,,
SC05,Sharbat,21/05/2019,14:47,15:57,,,,,,,,,,,,
SC06,Sharbat,21/05/2019,14:47,15:57,,,,,,,,,,,,
VP05,Viktor,21/05/2019,14:47,15:57,,,,,,,,,,,,
VP06,Viktor,21/05/2019,14:47,15:57,,,,,,,,,,,,
AA07,Athena,21/05/2019,16:11,17:11,,,,,,,,,,,,
AA08,Athena,21/05/2019,16:11,17:11,,,,,,,,,,,,
DO07,Dammy,21/05/2019,16:11,17:11,,,,,,,,,,,,
DO08,Dammy,21/05/2019,16:11,17:11,,,,,,,,,,,,
VP07,Viktor,21/05/2019,16:11,17:11,,,,,,,,,,,,
VP08,Viktor,21/05/2019,16:11,17:11,,,,,,,,,,,,
AA01,Athena,22/05/2019,12:10,13:10,,,,,,,,,,,,
AA02,Athena,22/05/2019,12:10,13:10,,,,,,,,,,,,
DO01,Dammy,22/05/2019,12:10,13:10,,,,,,,,,,,,
DO02,Dammy,22/05/2019,12:10,13:10,,,,,,,,,,,,
SC01,Sharbat,22/05/2019,12:10,13:10,,,,,,,,,,,,
SC02,Sharbat,22/05/2019,12:10,13:10,,,,,,,,,,,,
VP01,Viktor,22/05/2019,12:10,13:10,,,,,,,,,,,,
VP02,Viktor,22/05/2019,12:10,13:10,,,,,,,,,,,,
AA03,Athena,22/05/2019,12:10,13:10,,,,,,,,,,,,
AA04,Athena,22/05/2019,12:10,13:10,,,,,,,,,,,,
DO03,Dammy,22/05/2019,12:10,13:10,,,,,,,,,,,,
DO04,Dammy,22/05/2019,12:10,13:10,,,,,,,,,,,,
SC03,Sharbat,22/05/2019,14:51,15:51,,,,,,,,,,,,
SC04,Sharbat,22/05/2019,14:51,15:51,,,,,,,,,,,,
VP03,Viktor,22/05/2019,14:51,15:51,,,,,,,,,,,,
VP04,Viktor,22/05/2019,14:51,15:51,,,,,,,,,,,,
AA05,Athena,22/05/2019,14:51,15:51,,,,,,,,,,,,
AA06,Athena,22/05/2019,14:51,15:51,,,,,,,,,,,,
DO05,Dammy,22/05/2019,14:51,15:51,,,,,,,,,,,,
DO06,Dammy,22/05/2019,14:51,15:51,,,,,,,,,,,,
SC05,Sharbat,22/05/2019,14:51,15:51,,,,,,,,,,,,
SC06,Sharbat,22/05/2019,14:51,15:51,,,,,,,,,,,,
VP05,Viktor,22/05/2019,14:51,15:51,,,,,,,,,,,,
VP06,Viktor,22/05/2019,14:51,15:51,,,,,,,,,,,,
AA07,Athena,22/05/2019,16:14,17:14,,,,,,,,,,,,
AA08,Athena,22/05/2019,16:14,17:14,,,,,,,,,,,,
DO07,Dammy,22/05/2019,16:14,17:14,,,,,,,,,,,,
DO08,Dammy,22/05/2019,16:14,17:14,,,,,,,,,,,,
VP07,Viktor,22/05/2019,16:14,17:14,,,,,,,,,,,,
VP08,Viktor,22/05/2019,16:14,17:14,,,,,,,,,,,,
AA01,Athena,23/05/2019,11:51,12:51,,,,,,,,,,,,
AA02,Athena,23/05/2019,11:51,12:51,,,,,,,,,,,,
DO01,Dammy,23/05/2019,11:51,12:51,,,,,,,,,,,,
DO02,Dammy,23/05/2019,11:51,12:51,,,,,,,,,,,,
SC01,Sharbat,23/05/2019,11:51,12:51,,,,,,,,,,,,
SC02,Sharbat,23/05/2019,11:51,12:51,,,,,,,,,,,,
VP01,Viktor,23/05/2019,11:51,12:51,,,,,,,,,,,,
VP02,Viktor,23/05/2019,11:51,12:51,,,,,,,,,,,,
AA03,Athena,23/05/2019,11:51,12:51,,,,,,,,,,,,
AA04,Athena,23/05/2019,11:51,12:51,,,,,,,,,,,,
DO03,Dammy,23/05/2019,11:51,12:51,,,,,,,,,,,,
DO04,Dammy,23/05/2019,11:51,12:51,,,,,,,,,,,,
SC03,Sharbat,23/05/2019,14:40,15:40,,,,,,,,,,,,
SC04,Sharbat,23/05/2019,14:40,15:40,,,,,,,,,,,,
VP03,Viktor,23/05/2019,14:40,15:40,,,,,,,,,,,,
VP04,Viktor,23/05/2019,14:40,15:40,,,,,,,,,,,,
AA05,Athena,23/05/2019,14:40,15:40,,,,,,,,,,,,
AA06,Athena,23/05/2019,14:40,15:40,,,,,,,,,,,,
DO05,Dammy,23/05/2019,14:40,15:40,,,,,,,,,,,,
DO06,Dammy,23/05/2019,14:40,15:40,,,,,,,,,,,,
SC05,Sharbat,23/05/2019,14:40,15:40,,,,,,,,,,,,
SC06,Sharbat,23/05/2019,14:40,15:40,,,,,,,,,,,,
VP05,Viktor,23/05/2019,14:40,15:40,,,,,,,,,,,,
VP06,Viktor,23/05/2019,14:40,15:40,,,,,,,,,,,,
AA07,Athena,23/05/2019,16:05,17:05,,,,,,,,,,,,
AA08,Athena,23/05/2019,16:05,17:05,,,,,,,,,,,,
DO07,Dammy,23/05/2019,16:05,17:05,,,,,,,,,,,,
DO08,Dammy,23/05/2019,16:05,17:05,,,,,,,,,,,,
VP07,Viktor,23/05/2019,16:05,17:05,,,,,,,,,,,,
VP08,Viktor,23/05/2019,16:05,17:05,,,,,,,,,,,,
AA01,Athena,24/05/2019,10:54,11:54,,,,,,,,,,,,
AA02,Athena,24/05/2019,10:54,11:54,,,,,,,,,,,,
DO01,Dammy,24/05/2019,10:54,11:54,,,,,,,,,,,,
DO02,Dammy,24/05/2019,10:54,11:54,,,,,,,,,,,,
SC01,Sharbat,24/05/2019,10:54,11:54,,,,,,,,,,,,
SC02,Sharbat,24/05/2019,10:54,11:54,,,,,,,,,,,,
VP01,Viktor,24/05/2019,10:54,11:54,,,,,,,,,,,,
VP02,Viktor,24/05/2019,10:54,11:54,,,,,,,,,,,,
AA03,Athena,24/05/2019,10:54,11:54,,,,,,,,,,,,
AA04,Athena,24/05/2019,10:54,11:54,,,,,,,,,,,,
DO03,Dammy,24/05/2019,10:54,11:54,,,,,,,,,,,,
DO04,Dammy,24/05/2019,10:54,11:54,,,,,,,,,,,,
SC03,Sharbat,24/05/2019,13:43,14:43,,,,,,,,,,,,
SC04,Sharbat,24/05/2019,13:43,14:43,,,,,,,,,,,,
VP03,Viktor,24/05/2019,13:43,14:43,,,,,,,,,,,,
VP04,Viktor,24/05/2019,13:43,14:43,,,,,,,,,,,,
AA05,Athena,24/05/2019,13:43,14:43,,,,,,,,,,,,
AA06,Athena,24/05/2019,13:43,14:43,,,,,,,,,,,,
DO05,Dammy,24/05/2019,13:43,14:43,,,,,,,,,,,,
DO06,Dammy,24/05/2019,13:43,14:43,,,,,,,,,,,,
SC05,Sharbat,24/05/2019,13:43,14:43,,,,,,,,,,,,
SC06,Sharbat,24/05/2019,13:43,14:43,,,,,,,,,,,,
VP05,Viktor,24/05/2019,13:43,14:43,,,,,,,,,,,,
VP06,Viktor,24/05/2019,13:43,14:43,,,,,,,,,,,,
AA07,Athena,24/05/2019,15:10,16:10,,,,,,,,,,,,
AA08,Athena,24/05/2019,15:10,16:10,,,,,,,,,,,,
DO07,Dammy,24/05/2019,15:10,16:10,,,,,,,,,,,,
DO08,Dammy,24/05/2019,15:10,16:10,,,,,,,,,,,,
VP07,Viktor,24/05/2019,15:10,16:10,,,,,,,,,,,,
VP08,Viktor,24/05/2019,15:10,16:10,,,,,,,,,,,,
AA01,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA02,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO01,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO02,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC01,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC02,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP01,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP02,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA03,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA04,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO03,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO04,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC03,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC04,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP03,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP04,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA05,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA06,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO05,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO06,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC05,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
SC06,Sharbat,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP05,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP06,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA07,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA08,Athena,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO07,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
DO08,Dammy,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP07,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
VP08,Viktor,25/05/2019,15:37,16:37,,,,,,,,,,,,
AA01,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA02,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO01,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO02,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC01,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC02,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP01,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP02,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA03,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA04,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO03,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO04,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC03,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC04,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP03,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP04,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA05,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA06,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO05,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO06,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC05,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
SC06,Sharbat,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP05,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP06,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA07,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA08,Athena,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO07,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
DO08,Dammy,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP07,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
VP08,Viktor,26/05/2019,15:24,16:24,,,,,,,,,,,,
AA01,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA02,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO01,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO02,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC01,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC02,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP01,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP02,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA03,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA04,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO03,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO04,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC03,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC04,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP03,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP04,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA05,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA06,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO05,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO06,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC05,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
SC06,Sharbat,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP05,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP06,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA07,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA08,Athena,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO07,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
DO08,Dammy,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP07,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
VP08,Viktor,27/05/2019,15:30,16:30,,,,,,,,,,,,
AA01,Athena,28/05/2019,13:18,14:18,,,,,,,,,,,,
AA02,Athena,28/05/2019,13:18,14:18,,,,,,,,,,,,
DO01,Dammy,28/05/2019,13:18,14:18,,,,,,,,,,,,
DO02,Dammy,28/05/2019,13:18,14:18,,,,,,,,,,,,
SC01,Sharbat,28/05/2019,13:18,14:18,,,,,,,,,,,,
SC02,Sharbat,28/05/2019,13:18,14:18,,,,,,,,,,,,
VP01,Viktor,28/05/2019,13:18,14:18,,,,,,,,,,,,
VP02,Viktor,28/05/2019,13:18,14:18,,,,,,,,,,,,
AA03,Athena,28/05/2019,13:18,14:18,,,,,,,,,,,,
AA04,Athena,28/05/2019,13:18,14:18,,,,,,,,,,,,
DO03,Dammy,28/05/2019,13:18,14:18,,,,,,,,,,,,
DO04,Dammy,28/05/2019,13:18,14:18,,,,,,,,,,,,
SC03,Sharbat,28/05/2019,16:08,17:08,,,,,,,,,,,,
SC04,Sharbat,28/05/2019,17:08,18:08,,,,,,,,,,,,
VP03,Viktor,28/05/2019,18:08,19:08,,,,,,,,,,,,
VP04,Viktor,28/05/2019,19:08,20:08,,,,,,,,,,,,
AA05,Athena,28/05/2019,20:08,21:08,,,,,,,,,,,,
AA06,Athena,28/05/2019,21:08,22:08,,,,,,,,,,,,
DO05,Dammy,28/05/2019,22:08,23:08,,,,,,,,,,,,
DO06,Dammy,28/05/2019,23:08,00:08,,,,,,,,,,,,
SC05,Sharbat,28/05/2019,00:08,01:08,,,,,,,,,,,,
SC06,Sharbat,28/05/2019,01:08,02:08,,,,,,,,,,,,
VP05,Viktor,28/05/2019,02:08,03:08,,,,,,,,,,,,
VP06,Viktor,28/05/2019,03:08,04:08,,,,,,,,,,,,
AA07,Athena,28/05/2019,17:24,18:24,,,,,,,,,,,,
AA08,Athena,28/05/2019,17:24,18:24,,,,,,,,,,,,
DO07,Dammy,28/05/2019,17:24,18:24,,,,,,,,,,,,
DO08,Dammy,28/05/2019,17:24,18:24,,,,,,,,,,,,
VP07,Viktor,28/05/2019,17:24,18:24,,,,,,,,,,,,
VP08,Viktor,28/05/2019,17:24,18:24,,,,,,,,,,,,
AA01,Athena,29/05/2019,11:49,12:49,,,,,,,,,,,,
AA02,Athena,29/05/2019,11:49,12:49,,,,,,,,,,,,
DO01,Dammy,29/05/2019,11:49,12:49,,,,,,,,,,,,
DO02,Dammy,29/05/2019,11:49,12:49,,,,,,,,,,,,
SC01,Sharbat,29/05/2019,11:49,12:49,,,,,,,,,,,,
SC02,Sharbat,29/05/2019,11:49,12:49,,,,,,,,,,,,
VP01,Viktor,29/05/2019,11:49,12:49,,,,,,,,,,,,
VP02,Viktor,29/05/2019,11:49,12:49,,,,,,,,,,,,
AA03,Athena,29/05/2019,11:49,12:49,,,,,,,,,,,,
AA04,Athena,29/05/2019,11:49,12:49,,,,,,,,,,,,
DO03,Dammy,29/05/2019,11:49,12:49,,,,,,,,,,,,
DO04,Dammy,29/05/2019,11:49,12:49,,,,,,,,,,,,
SC03,Sharbat,29/05/2019,14:38,15:38,,,,,,,,,,,,
SC04,Sharbat,29/05/2019,14:38,15:38,,,,,,,,,,,,
VP03,Viktor,29/05/2019,14:38,15:38,,,,,,,,,,,,
VP04,Viktor,29/05/2019,14:38,15:38,,,,,,,,,,,,
AA05,Athena,29/05/2019,14:38,15:38,,,,,,,,,,,,
AA06,Athena,29/05/2019,14:38,15:38,,,,,,,,,,,,
DO05,Dammy,29/05/2019,14:38,15:38,,,,,,,,,,,,
DO06,Dammy,29/05/2019,14:38,15:38,,,,,,,,,,,,
SC05,Sharbat,29/05/2019,14:38,15:38,,,,,,,,,,,,
SC06,Sharbat,29/05/2019,14:38,15:38,,,,,,,,,,,,
VP05,Viktor,29/05/2019,14:38,15:38,,,,,,,,,,,,
VP06,Viktor,29/05/2019,14:38,15:38,,,,,,,,,,,,
AA07,Athena,29/05/2019,16:01,17:01,,,,,,,,,,,,
AA08,Athena,29/05/2019,16:01,17:01,,,,,,,,,,,,
DO07,Dammy,29/05/2019,16:01,17:01,,,,,,,,,,,,
DO08,Dammy,29/05/2019,16:01,17:01,,,,,,,,,,,,
VP07,Viktor,29/05/2019,16:01,17:01,,,,,,,,,,,,
VP08,Viktor,29/05/2019,16:01,17:01,,,,,,,,,,,,
AA01,Athena,30/05/2019,13:01,14:01,,,,,,,,,,,,
AA02,Athena,30/05/2019,13:01,14:01,,,,,,,,,,,,
DO01,Dammy,30/05/2019,13:01,14:01,,,,,,,,,,,,
DO02,Dammy,30/05/2019,13:01,14:01,,,,,,,,,,,,
SC01,Sharbat,30/05/2019,13:01,14:01,,,,,,,,,,,,
SC02,Sharbat,30/05/2019,13:01,14:01,,,,,,,,,,,,
VP01,Viktor,30/05/2019,13:01,14:01,,,,,,,,,,,,
VP02,Viktor,30/05/2019,13:01,14:01,,,,,,,,,,,,
AA03,Athena,30/05/2019,13:01,14:01,,,,,,,,,,,,
AA04,Athena,30/05/2019,13:01,14:01,,,,,,,,,,,,
DO03,Dammy,30/05/2019,13:01,14:01,,,,,,,,,,,,
DO04,Dammy,30/05/2019,13:01,14:01,,,,,,,,,,,,
SC03,Sharbat,30/05/2019,15:47,16:47,,,,,,,,,,,,
SC04,Sharbat,30/05/2019,15:47,16:47,,,,,,,,,,,,
VP03,Viktor,30/05/2019,15:47,16:47,,,,,,,,,,,,
VP04,Viktor,30/05/2019,15:47,16:47,,,,,,,,,,,,
AA05,Athena,30/05/2019,15:47,16:47,,,,,,,,,,,,
AA06,Athena,30/05/2019,15:47,16:47,,,,,,,,,,,,
DO05,Dammy,30/05/2019,15:47,16:47,,,,,,,,,,,,
DO06,Dammy,30/05/2019,15:47,16:47,,,,,,,,,,,,
SC05,Sharbat,30/05/2019,15:47,16:47,,,,,,,,,,,,
SC06,Sharbat,30/05/2019,15:47,16:47,,,,,,,,,,,,
VP05,Viktor,30/05/2019,15:47,16:47,,,,,,,,,,,,
VP06,Viktor,30/05/2019,15:47,16:47,,,,,,,,,,,,
AA07,Athena,30/05/2019,17:00,18:00,,,,,,,,,,,,
AA08,Athena,30/05/2019,17:00,18:00,,,,,,,,,,,,
DO07,Dammy,30/05/2019,17:00,18:00,,,,,,,,,,,,
DO08,Dammy,30/05/2019,17:00,18:00,,,,,,,,,,,,
VP07,Viktor,30/05/2019,17:00,18:00,,,,,,,,,,,,
VP08,Viktor,30/05/2019,17:00,18:00,,,,,,,,,,,,
AA01,Athena,31/05/2019,10:39,11:39,,,,,,,,,,,,
AA02,Athena,31/05/2019,10:39,11:39,,,,,,,,,,,,
DO01,Dammy,31/05/2019,10:39,11:39,,,,,,,,,,,,
DO02,Dammy,31/05/2019,10:39,11:39,,,,,,,,,,,,
SC01,Sharbat,31/05/2019,10:39,11:39,,,,,,,,,,,,
SC02,Sharbat,31/05/2019,10:39,11:39,,,,,,,,,,,,
VP01,Viktor,31/05/2019,10:39,11:39,,,,,,,,,,,,
VP02,Viktor,31/05/2019,10:39,11:39,,,,,,,,,,,,
AA03,Athena,31/05/2019,10:39,11:39,,,,,,,,,,,,
AA04,Athena,31/05/2019,10:39,11:39,,,,,,,,,,,,
DO03,Dammy,31/05/2019,10:39,11:39,,,,,,,,,,,,
DO04,Dammy,31/05/2019,10:39,11:39,,,,,,,,,,,,
SC03,Sharbat,31/05/2019,13:39,14:39,,,,,,,,,,,,
SC04,Sharbat,31/05/2019,13:39,14:39,,,,,,,,,,,,
VP03,Viktor,31/05/2019,13:39,14:39,,,,,,,,,,,,
VP04,Viktor,31/05/2019,13:39,14:39,,,,,,,,,,,,
AA05,Athena,31/05/2019,13:39,14:39,,,,,,,,,,,,
AA06,Athena,31/05/2019,13:39,14:39,,,,,,,,,,,,
DO05,Dammy,31/05/2019,13:39,14:39,,,,,,,,,,,,
DO06,Dammy,31/05/2019,13:39,14:39,,,,,,,,,,,,
SC05,Sharbat,31/05/2019,13:39,14:39,,,,,,,,,,,,
SC06,Sharbat,31/05/2019,13:39,14:39,,,,,,,,,,,,
VP05,Viktor,31/05/2019,13:39,14:39,,,,,,,,,,,,
VP06,Viktor,31/05/2019,13:39,14:39,,,,,,,,,,,, 
AA07,Athena,31/05/2019,14:55,15:55,,,,,,,,,,,,
AA08,Athena,31/05/2019,14:55,15:55,,,,,,,,,,,,
DO07,Dammy,31/05/2019,14:55,15:55,,,,,,,,,,,,
DO08,Dammy,31/05/2019,14:55,15:55,,,,,,,,,,,,
VP07,Viktor,31/05/2019,14:55,15:55,,,,,,,,,,,,
VP08,Viktor,31/05/2019,14:55,15:55,,,,,,,,,,,,
AA01,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA02,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO01,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO02,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC01,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC02,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP01,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP02,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA03,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA04,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO03,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO04,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC03,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC04,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP03,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP04,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA05,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA06,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO05,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO06,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC05,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
SC06,Sharbat,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP05,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP06,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA07,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA08,Athena,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO07,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
DO08,Dammy,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP07,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
VP08,Viktor,01/06/2019,13:18,14:32,,,,,,,,,,,,
AA01,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
AA02,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO01,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO02,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
SC01,Sharbat,02/06/2019,11:27,12:41,,,,,,,,,,,,
SC02,Sharbat,02/06/2019,11:27,12:41,,,,,,,,,,,,
VP01,Viktor,02/06/2019,11:27,12:41,,,,,,,,,,,,
VP02,Viktor,02/06/2019,11:27,12:41,,,,,,,,,,,,
AA03,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
AA04,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO03,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO04,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
SC03,Sharbat,02/06/2019,11:27,12:41,,,,,,,,,,,,
SC04,Sharbat,02/06/2019,11:27,12:41,,,,,,,,,,,,
VP03,Viktor,02/06/2019,11:27,12:41,,,,,,,,,,,,
VP04,Viktor,02/06/2019,11:27,12:41,,,,,,,,,,,,
AA05,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
AA06,Athena,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO05,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
DO06,Dammy,02/06/2019,11:27,12:41,,,,,,,,,,,,
SC05,Sharbat,02/06/2019,11:27,12:41,,,,,,,,,,,,
